,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Zip Code,Cuisines,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count
371,16608261,The Barn Steakhouse,Mount Gambier,"747 Glenelg River Rd, Mt Gambier, Mount Gambier",Mount Gambier,-37.8195480286,140.6435394287,05290,Steak,2,20,4.9,Excellent,112,56
372,12200008,Atticus Finch,Rotorua Central,"1106 Tutanekai Street, Rotorua Central, Rotorua 3010",Rotorua,-38.1331260000,176.2517670000,3010,"Mediterranean, European",3,65,4.9,Excellent,66,45
373,17526921,Thai Spice & Sushi Bar,Albemarle,"1621 East Main Street, Albemarle 28001",Albemarle,35.3505250000,-80.1707630000,28001,"Japanese, Sushi, Thai",1,10,4.9,Excellent,52,26
374,16605677,Jack Rabbit Restaurant,Bellarine,"85 McAdams Lane, Bellarine",Bellarine,-38.1369474000,144.5940460000,3221,Modern Australian,3,30,4.9,Excellent,161,104
375,17563040,La Tarasca,Centralia,"1001 W Main St, Centralia 98531",Centralia,46.7187000000,-122.9655000000,98531,Mexican,1,10,4.9,Excellent,121,41
376,17483280,Clyde's Drive-In,St Ignace,"3 US 2 W, St Ignace 49781",St Ignace,45.8585570000,-84.7195000000,49781,"American, Burger",1,10,4.9,Excellent,68,25
377,16604836,The Outpost Retreat & Toolshed bar,Noojee,"38 Loch Valley Road, Noojee",Noojee,-37.8911980000,146.0037790000,3833,Bar Food,2,20,4.9,Excellent,48,25
378,16608088,Maggie Beer's Farm Shop,Nuriootpa,"Maggie Beers Farm End Of Pheasant Farm Rd, Nuriootpa",Nuriootpa,-34.4824980000,138.9747160000,5355,Modern Australian,2,20,4.9,Excellent,258,99
379,17545658,Toni's Courtyard Cafe & Bakery,Merced,"516 W 18th St, Merced 95340",Merced,37.3024530000,-120.4832000000,95340,"Breakfast, Sandwich",2,25,4.9,Excellent,48,17
380,16608168,Pipers of Penola,Penola,"58 Riddoch St, Penola",Penola,-37.3797649000,140.8386923000,5277,Modern Australian,3,30,4.9,Excellent,44,20
381,16605776,du Fermier,Trentham,"42 High Street, Trentham",Trentham,-37.3885278000,144.3220217000,3458,"Coffee and Tea, French, International",2,20,4.9,Excellent,95,47
382,5601628,Laffah Cafeteria - كافتيريا لفاح,Al Majaz,"Ground Floor, Al Hikma Building, Street 29, Al Majaz, Sharjah",Sharjah,25.3239804487,55.3806075454,,"Fast Food, Arabian, Middle Eastern",1,35,4.9,Excellent,910,369
383,17410322,The Shanty Restaurant,Wadsworth,"38995 N US Highway 41, Wadsworth 60083",Wadsworth,42.4288000000,-87.9378000000,60083,"American, Burger, Steak",3,40,4.9,Excellent,55,17
384,16608174,Skillogalee Winery and Restaurant,Spring Gully,"Trevarrick Rd, Sevenhill, Clare Valley, Spring Gully",Spring Gully,-33.9111630000,138.6150360000,5453,Others,3,30,4.9,Excellent,54,27
385,16607273,Bastoni Pizzeria,Myrtleford,"Entrance On Great Alpine Rd Next To The Myrtleford Piazza, Myrtleford, Myrtleford",Myrtleford,-36.5607870000,146.7247800000,3737,Pizza,2,20,4.9,Excellent,46,28
386,18692874,60's Beatles Cafe,Tapovan,"Paidal Marg, Laxman Jhula, Tapovan, Rishikesh",Rishikesh,30.1270520312,78.3262113109,,"Cafe, Italian, Continental, North Indian, Asian",2,600,4.9,Excellent,201,104
387,16609926,Rose's Cafe,Goulburn,"10 Montague St, Goulburn",Goulburn,-34.7544490000,149.7174480000,,"Breakfast, Coffee and Tea",1,7,4.9,Excellent,76,35
388,16605284,Tomo Modern Japanese,Inverloch,"1/23 A'Beckett Street, Inverloch",Inverloch,-38.6337090000,145.7252810000,3996,Japanese,3,30,4.9,Excellent,95,42
389,16608060,Appellation,Marananga,"Seppeltsfield Road, Marananga",Marananga,-34.4874960000,138.9465680000,5352,Modern Australian,1,0,4.9,Excellent,97,36
390,17675919,Up For Breakfast,Manchester Center,"4933 Main St, Manchester Center 05255",Manchester Center,43.1772580000,-73.0561440000,05255,Breakfast,1,10,4.9,Excellent,46,14
391,16609749,Harvest Cafe,Newrybar,"18 Old Pacific Hwy, Newrybar",Newrybar,-28.7213040000,153.5304410000,2479,Modern Australian,3,30,4.9,Excellent,211,117
392,16614411,The Green Ant Cantina,Parramatta Park,"183 Bunda Street, Parramatta Park",Parramatta Park,-16.9262790000,145.7705830000,04870,"Mexican, Spanish",3,30,4.9,Excellent,44,13
393,16605021,Timboon Railway Shed Distillery Restaurant,Timboon,"1 Bailey St, Timboon",Timboon,-38.4842614000,142.9785745000,3268,"Coffee and Tea, Desserts, Modern Australian",2,20,4.9,Excellent,85,50
394,16647187,From Scratch A Mountain Kitchen,Fairmont Hot Springs,"8 5019 Fairmont Resort Rd, Fairmont Hot Springs",Fairmont Hot Springs,50.3356159000,-115.8543552000,,"American, Pizza, Sandwich",2,25,4.9,Excellent,43,22
395,17648660,Dairy Bar,Brenham,"2703 Stringer St, Brenham 77833",Brenham,30.1440320000,-96.3815390000,77833,"American, Burger, Desserts",1,10,4.9,Excellent,42,13
396,16608102,Star of Greece,Port Willunga,"1 The Esplanade, Port Willunga",Port Willunga,-35.2474710000,138.4688260000,5173,"Mediterranean, Seafood, Modern Australian",3,30,4.9,Excellent,164,85
397,16604911,Bridge Road Brewers,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth",Beechworth,-36.3604390000,146.6858520000,3747,"Pizza, Bar Food",2,20,4.9,Excellent,184,99
398,16609847,Byblos Restaurant & Bar,Gosford,"124 Donnison St, Gosford",Gosford,-33.4269370000,151.3428800000,2250,Middle Eastern,2,20,4.9,Excellent,46,22
399,16658461,That Little Place By the Lights,Huntsville,"76 Main St E, Huntsville P1H2B8",Huntsville,45.3270893000,-79.2167492000,P1H2B8,"Coffee and Tea, Desserts, Italian",2,25,4.9,Excellent,63,35
400,16608092,Nino's - Victor Harbor,Victor Harbor,"17 Albert Pl, Victor Harbor",Victor Harbor,-35.5556980000,138.6228330000,5211,"Italian, Pizza",2,20,4.9,Excellent,110,66
401,16605070,Port Campbell Hotel,Port Campbell,"40 Lord St, Port Campbell",Port Campbell,-38.6192670000,142.9960480000,3269,"Bar Food, Modern Australian",2,20,4.9,Excellent,63,37
402,16609632,Muse Restaurant and Cafe,Pokolbin,"1 Broke Rd, Pokolbin",Pokolbin,-32.7732660000,151.3118130000,2320,Modern Australian,4,25000017,4.9,Excellent,177,84
403,16609867,Famous Berry Donut Van,Berry,"73 Queen St, Berry",Berry,-34.7749810000,150.6948920000,2535,Desserts,1,7,4.9,Excellent,144,79
